Name,PA,AB,RBI,RUN,HIT,H2,H3,HR,SB,CS,SH,SF,BB,IB,HP,KK,GD,ERR,LOB,P_HRA_RT,P_AB_CN,P_HIT_CN,Money_19,Money_20,OBP,SLG,OPS,GPA,SECA,TA,RC,RC27,XR,ISO,PSR,wOBA,BABIP,OW%,FPCT,kWAR_score,March_score,AHP_score
±èµµÈ¯,-1.6306707116883516,-1.6506699189757255,-1.3572220349082995,-1.4641724288785056,-1.5436073373230823,-1.0730282665014743,-0.7152478136447366,-0.6669109871912073,-0.842469799857542,-0.9888417657471053,0.3244127927839996,-0.8138663416374202,-1.2579234285770113,-0.6378234474944177,-1.0577413300409608,-0.9157767915477483,-1.4719847612497186,-0.8840700038256838,-1.55362847560963,-1.2654928625740607,-1.7109336380553226,-1.4108690181650814,7.90100705199242,8.517193191416238,-1.5332233917961895,-0.4934949531127212,-0.9191130295565051,-1.0826001262743263,0.1870188686719923,-0.8764099234858952,-1.3235420847743402,-1.3235469673677371,-1.3292051679451395,0.3716195169911508,-0.8901028127687306,2.6554106036742797,-0.07799791979288041,-1.9518706912284736,0.8670095311553332,-0.8900416947762816,-0.9144981295540333,-0.7826558029759284
±èµ¿¿±,-0.972379654814288,-0.9203255110918526,-0.6249223816752218,-1.1369381054103531,-1.028765760177169,-1.3110454456163467,-0.2510976367050671,-0.0516887532605662,-0.5968752584414844,-0.6187844178294769,-0.9420947502447347,-0.47382629478890903,-1.0430593637728176,-0.6378234474944177,-0.614289638408668,-0.4906739018012667,-1.0746791398504583,-0.8840700038256838,-0.9774187465755304,-0.9171951561270805,-1.0235854299324652,-0.9338454055568414,9.825526011066415,9.51044496442652,-1.5171735479685269,-0.4265811442888141,-0.8675537033515741,-1.0383249710983453,-0.41416184425035735,-0.8858808698645962,-0.9983522368506944,-0.9983538544379175,-0.9562949579474294,0.2585927989628117,-0.14244334106796247,0.41061053195704167,-1.4584846357197654,-1.0663952253588123,-1.0220480133015186,-0.9072226049213735,-1.0222392303835148,-0.7921107124387237
±è¹®È£,-1.611862395777664,-1.579067526045934,-1.4792719771138123,-1.5050767193120247,-1.409300838937192,-0.954019676944038,-0.7152478136447366,-0.9745221041565278,-0.5968752584414844,-0.9888417657471053,-0.6254678644875511,-0.8138663416374202,-1.472787493381205,-0.6378234474944177,-1.0577413300409608,-1.1476510950458292,-1.2733319505500884,-0.8840700038256838,-1.55362847560963,-1.6342786694436617,-1.7109336380553226,-1.6493808244692014,8.987196820661973,8.517193191416238,-1.4446003410956216,-0.7889331148790962,-1.0860164154157679,-1.191904415615028,-0.9830563182664456,-1.1899731985562731,-1.2883990039864281,-1.2884034796704995,-1.3469445127782267,-0.7884715199820692,-0.8901028127687306,2.312849814471907,0.805132185766468,-1.8770532977070666,-0.5706529209570282,-1.1591421085150984,-1.2088384739727434,-0.8952561799309868
±è¹Î¼º,0.2188136861959223,0.2682742115426858,0.3921604700373858,0.049286317161699185,0.13522389250054812,0.11705762907288812,-0.7152478136447366,0.25592236370475435,-0.5968752584414844,-0.6187844178294769,0.6410396785411832,-0.8138663416374202,-0.0761710721539457,-0.6378234474944177,-0.17083794677637515,0.5914061811897774,0.9118489671458433,0.1183142012554818,-0.43153584538533085,0.3837992185580839,0.13115955971393542,0.49722543226787874,10.596634733096073,10.596634733096073,-0.17201055006462507,0.0003367821841865759,-0.06528350041023248,-0.09194352921176044,-0.22799610737052547,-0.33056998507025004,-0.14679730298690832,-0.14679514012555442,-0.09520719338723048,0.025320849821970966,-0.09259937628791122,-0.4996496577170577,0.042346918052528625,0.4148386810085914,-0.4989661816872,1.9504982610950696,2.1275536323665207,1.6727478618097478
±è¹Î½Ä,-1.5679763253193932,-1.629189201096788,-1.0724388364287694,-1.5050767193120247,-1.6107605865160275,-1.5490626247312191,-0.7152478136447366,-0.9745221041565278,-0.5968752584414844,-0.9888417657471053,-0.9420947502447347,-0.47382629478890903,-0.8819113151696722,-0.6378234474944177,-0.39256379259252155,-1.1862968122955093,-1.2733319505500884,-0.48311632179321756,-1.34134068070233,-1.6342786694436617,-1.6284518530805798,-1.490372953599788,9.546812608597396,9.082507000466299,-0.872853730539198,-2.3956471442999385,-1.9595129040422723,-1.7378724228788387,-0.714040809006818,-1.2708509924520877,-1.3480519548293401,-1.3480536496809903,-1.3731311646746887,-1.6837571032888954,-0.8901028127687306,2.0753883739021273,-1.9254329144689748,-1.9977687249453662,0.2524792902083123,-0.2781868021479456,-0.17104821779209042,-0.4570282808020822
±è¹ÎÇÏ,-1.4175097980338929,-1.4215422616003928,-1.0724388364287694,-1.1778423958438722,-1.252609924153653,-1.0730282665014743,-0.7152478136447366,-0.6669109871912073,-0.22848344631739786,-0.2487270699118486,-0.30884097873036753,-0.8138663416374202,-1.2042074123759627,-0.6378234474944177,-0.39256379259252155,-0.7225482052993476,-0.677373518451198,-0.6835931628094507,-1.2200333693267302,-0.9581713568493931,-1.463488283131094,-1.1723572118609613,8.268731832117737,8.411832675758411,-0.274124773837721,-0.24997042860154184,-0.2741785024570175,-0.2792827795501283,-0.30635863976673927,-0.2691110380660167,-1.1305828381139367,-1.1305864806400348,-1.1445163180595357,-0.2558212387191073,-0.1780468851103531,1.5154709007945217,1.4135565158585677,-1.4545493023730187,-0.2729242415762576,0.9485999999026211,1.3452882571321942,0.4014642901643629
±è¹ÎÇõ,0.9711463226234236,1.0200993373054963,-0.3401391831956917,1.0309892875661564,0.9634472992135391,-0.5969939082717293,-0.2510976367050671,-0.9745221041565278,1.859070155719092,2.711731713429178,0.6410396785411832,0.5462938457566245,0.03126096024815118,-0.6378234474944177,1.8246946655689429,0.050366139694255366,0.11723772434732267,-0.2826394807769844,0.6299031291511683,0.5374599714204177,0.7085320545371357,0.41772149683317206,8.268731832117737,9.104979856318357,0.24342453799630648,-0.8386293354676128,-0.4769608008815677,-0.3144261839710627,-1.5345490567364475,-0.41396882224672626,0.4332746774790195,0.4332717796241568,0.35065703215780786,-1.5902963549360505,-0.8901028127687306,-0.8708770568531874,0.3327722547800999,0.7375643421754813,-0.0451217550119531,1.4833855186815337,1.2503794354006161,0.9586325288217484
±è»ó¼ö,1.1090739726351322,1.0344198158914546,-0.09603929878466587,1.3582236110343087,0.8739096336229455,0.5930919873026331,0.2130525402346024,-0.20549431174322647,1.7362728850110634,0.12133027800577975,0.9576665642983667,0.20625379890811335,0.998149251867023,0.005271268161110895,2.2681463572012355,0.28224044319233627,1.3091545885451037,0.9202215653204142,1.054478718965768,0.15843011354047,0.8460016961617072,0.2587136259637587,10.126631103850338,10.126631103850338,0.6260621191050599,-0.21475263448369536,0.09258371487703178,0.22130319365830223,0.02547822926303768,0.328785037280043,0.8107069585853953,0.8107113287257666,0.7757869585472896,-0.4965016618147467,1.1228257672877253,-0.7889328417583827,-0.0411471450350789,0.8462409408978745,-0.012021939982645375,1.111933809482638,0.5897337643893493,0.5046978126923678
±è¼±ºó,0.5072078634931311,0.5045621082109977,-0.014672670647657253,0.4992335119304087,0.6052966368511646,0.8311091664175055,-0.7152478136447366,-0.513105428708547,-0.22848344631739786,0.4913876259234081,0.6410396785411832,0.20625379890811335,0.622137138459684,-0.6378234474944177,-0.8360154842248144,-1.3022339640445497,-0.08141508635230749,0.9202215653204142,0.5692494734633684,0.41453136913055066,0.21364134468867832,0.33821756139846537,10.308952660644293,10.714417768752456,0.6770029277754647,-0.007880703109977752,0.25248849803837464,0.3582794549839933,-0.33032706797172673,0.11415567689940559,0.6098566242301845,0.6098513705224201,0.379838638376739,-0.5848334666604234,0.044471526857229576,-0.6254083769911487,-0.07928640842077544,0.794650635002265,-0.3273927846871986,-0.4069716512351091,-0.18204082095635146,-0.5197344731298406
±è¼º¿í,-0.20750814111299506,-0.26158349613777104,-0.17740592692167448,-0.1961394254394151,-0.4915397666336072,0.11705762907288812,-0.2510976367050671,0.4097279221874146,-0.10568617560936906,0.4913876259234081,1.9075472215699176,0.5462938457566245,-0.12988708835499413,0.005271268161110895,-0.39256379259252155,0.35953187769169653,-0.677373518451198,-0.6835931628094507,-0.3708821896975309,-0.13864734117385114,-0.5286947200840078,-0.297813922079188,9.472704636443673,9.392661928770137,-0.6549015034881943,0.20342606159709833,-0.11126166243834182,-0.24275577652994387,0.7815234440577927,-0.0340407862205575,-0.4484555841403277,-0.44845149220570635,-0.27728505745324583,0.8989508938763088,0.904279919313113,-0.19386670786138102,-1.0368911566724661,0.09273458979225112,0.4824103543836058,-1.1591421085150984,-0.5160827218227203,-0.7125639945253115
±è¼ºÇö,0.6639438294155272,0.7336897655863304,-0.25877255505868313,0.09019060759521823,0.3814524728746806,0.11705762907288812,0.2130525402346024,-0.8207165456738675,-0.10568617560936906,-0.2487270699118486,1.590920335812734,-0.13378624794039784,0.08497697644919962,-0.6378234474944177,-0.614289638408668,-0.6452567707999872,1.5078073992447338,4.127851021580144,0.7512104405267682,0.21989441468540352,0.7635199111869643,0.09970575509434536,10.239959789157341,9.95227771670556,-0.6723469859095667,-0.9221085511543584,-0.8823482179155318,-0.8490486827210286,-1.078492251575801,-1.0605823555839464,-0.1553429877388471,-0.15534122591025523,-0.2531718354723395,-1.053846856260371,-0.46286776085476067,-0.7513057497594781,-0.9397391141291705,0.40767426947331015,-1.9718417458134885,-1.1591421085150984,-0.3888214059518955,-0.6790040190281488
±è¿ëÀÇ,-0.9786490934511838,-1.034889339779519,-0.9503888942232563,-0.31885229673997223,-1.095919009370114,-1.1920368560589105,0.6772027171742718,-0.9745221041565278,0.13990836580668858,0.12133027800577975,0.3244127927839996,-0.8138663416374202,-0.3984671693602363,0.005271268161110895,-0.614289638408668,-0.838485357048388,-1.2733319505500884,-0.08216263976075132,-0.7651309516682305,-0.6508498511247256,-0.9685975732826366,-0.8543414701221347,9.047821442478408,9.259130536145614,-0.3511175029240423,-1.1978508354696418,-0.947284620163323,-0.8233137487749895,-0.1732736685463538,-0.4928025269960584,-0.9194178103743444,-0.9194130242072323,-0.9566021327497338,-0.9121360467660167,-0.8901028127687306,0.4434540784047267,-0.8232597421674466,-0.8460977492008969,0.5057507607875209,0.8113326612444517,1.1701705747479876,0.3146970593201083
±èÀçÈ£,0.6514049521417355,0.3828380402303522,0.31079384190037723,0.3356163501963325,0.291914807284087,0.8311091664175055,-0.7152478136447366,-0.3592998702258867,-0.4740779877334555,0.12133027800577975,1.590920335812734,2.586534126847692,1.9113215272848463,1.2914606994721678,0.4943395906720641,-0.06557101205478508,0.514543345746583,0.9202215653204142,1.024151891121868,0.271114666049277,0.5985563412374785,0.33821756139846537,11.082142548877775,11.082142548877775,1.1203507877105918,-0.17053473742462194,0.31086924712608915,0.5093684220220261,0.5787220857754127,0.5308091812573723,0.5412983593984587,0.5412994768572477,0.5888710913449778,-0.36618850455854407,-0.0356352011390297,-0.5917849046383736,-0.2331319505914595,0.773975255594513,-0.16700153177568633,-0.5383440735091851,-0.35365545183726643,-0.5890337862587797
±èÀçÈ¯,1.3034265703789032,1.2277462768018914,2.0601763468460623,1.3582236110343087,1.1649070467923748,0.5930919873026331,1.6055030710536107,1.3325612730833762,-0.4740779877334555,-0.6187844178294769,-0.9420947502447347,2.586534126847692,1.6964574624806528,2.577650130783225,0.05088789903977127,2.059943436677623,-0.08141508635230749,-1.0845468448419169,1.1757860303413679,1.6335733410188742,1.560843832609479,1.5307765929190655,11.198214720130528,11.082142548877775,0.7384110258986939,0.8240418557182518,0.840902664109089,0.832300335086835,0.8717060232400278,0.9009255893804262,1.2755582818043638,1.2755623555067057,1.501180254189458,0.7988415150512082,0.35599630673254967,-0.7886382030831264,0.620878311977459,0.9292368864001954,1.1785030533507357,-0.3832696247969908,-0.3978177747863647,-0.5142310333959668
±èÁÖÂù,-0.019424982006119744,0.0964284685111863,-0.3401391831956917,-0.31885229673997223,0.291914807284087,0.11705762907288812,-0.7152478136447366,-0.513105428708547,-0.4740779877334555,-0.6187844178294769,-0.6254678644875511,-0.13378624794039784,-0.7744792827675754,1.2914606994721678,0.05088789903977127,-0.6066110535503071,-0.28006789705193763,0.1183142012554818,0.023366572273168813,0.0457455622609494,0.13115955971393542,-0.05930211577506799,10.596634733096073,10.596634733096073,0.21295309536697773,0.03555457630203235,0.10525207165934353,0.13275288330634155,-1.062184964806198,-0.2334076143074606,0.06458525853081583,0.06458307750511603,-0.0772374674524151,-0.6703158584465622,-0.14244334106796247,-0.4615719418618787,0.718288052246334,0.5646697532989465,0.4205354826752619,-0.5275691164554764,-0.3364735121964821,-0.5831010782256637
±èÁØÅÂ,-1.6432095889621432,-1.6864711154406211,-1.3165387208397952,-1.3414595575779484,-1.6555294193113244,-1.430054035173783,-0.7152478136447366,-0.9745221041565278,-0.842469799857542,-0.9888417657471053,-0.30884097873036753,-1.1539063884859315,-1.0430593637728176,-0.6378234474944177,-0.614289638408668,-1.4181711157935901,-1.2733319505500884,-0.6835931628094507,-1.67493578698523,-1.347445264141615,-1.5459700681058368,-1.3313650827303747,8.389359819906353,8.242756345714477,-1.3052690881569329,-2.3215593403779518,-2.0738824747133493,-1.9301926281745048,-0.8694525352674654,-1.6511197100026702,-1.3984619153966498,-1.3984572350719684,-1.4718878636155979,-1.4318689888257399,,2.58882226306636,-2.350634161674381,-2.073403973664864,0.5904247363537795,0.2840579425226831,0.2673713035219627,-0.1914652998837348
±èÂùÇü,-1.3297376571173511,-1.3069784329127265,-1.1538054645657778,-1.0960338149768343,-1.095919009370114,-1.3110454456163467,0.2130525402346024,-0.8207165456738675,-0.4740779877334555,0.4913876259234081,-0.30884097873036753,-0.8138663416374202,-1.365355460979108,-0.6378234474944177,-0.17083794677637515,-1.4954625502929504,-1.2733319505500884,-0.48311632179321756,-0.9470919187316305,-1.3269571637189943,-1.3260186415065225,-1.4108690181650814,8.366370301681654,8.66561319653451,-0.19201470324113196,-0.21592656095429066,-0.2197842992098901,-0.2172975623037549,-1.3228826633645516,-0.4556001045300812,-0.9332645338554051,-0.9332613473261989,-1.068490554489162,-0.5975608449930263,-0.5162730769183466,1.1363922475471517,0.259586100715654,-0.8836863741051803,0.05404569002223151,-0.7913180401679522,-0.8743778597418917,-0.7283038321641907
±èÅÂ±Õ,0.8394881112486109,0.7838114406371843,0.8803602388594375,0.17199918846225634,0.9858317156111875,0.7121005768600693,-0.7152478136447366,-0.0516887532605662,-0.4740779877334555,-0.9888417657471053,-0.9420947502447347,1.566413986302158,1.2130133166712167,2.577650130783225,0.05088789903977127,1.3256748089337003,1.5078073992447338,-0.8840700038256838,0.7208836126828683,1.3364958863045533,0.8185077678367929,0.8947451094414121,11.512925464970229,10.819778284410283,1.1950174524740624,0.3098620615976997,0.6655832370308081,0.8040749236621467,0.0007436869145116665,0.5565647045030487,0.7928839571268098,0.7928863276061006,0.8584937740677866,-0.3684680350061746,0.10677648283229359,-0.7141986083639669,1.62100318494969,0.8421516649074169,0.8612142853845374,1.0104822265353937,0.5495721741793972,0.47355935067810995
±èÅÂÁø,0.20627480892213063,0.3613573223514147,0.22942721376336858,0.049286317161699185,0.3366836400793838,-0.12095955004198435,1.6055030710536107,-0.20549431174322647,0.6310974486388038,0.4913876259234081,0.6410396785411832,-0.13378624794039784,-0.8281952989686238,-0.6378234474944177,-0.8360154842248144,0.28224044319233627,-0.8760263291508281,-0.48311632179321756,0.1750007114926687,0.639900472918878,0.4060988429630784,0.49722543226787874,8.101677747454572,9.104979856318357,-0.6060541527083537,0.11107717924363573,-0.15537943640750995,-0.26544679355763434,-0.5622407637085659,-0.27626535007870456,0.009145677526365385,0.009146677408645552,0.011305669311868433,-0.09853363783261217,0.8690950645748748,-0.5842109575156093,0.3791578453843252,0.529894550276098,0.3631594593105626,2.6629266172581234,2.5571172741986614,3.394344886239624
±èÇÏ¼º,1.6231679408605912,1.549957044985953,2.5890594297366185,2.830778066640994,1.7469018731312334,2.7352465993364854,0.2130525402346024,1.9477835070140173,3.209840133507409,0.4913876259234081,-0.6254678644875511,1.226373939453647,2.0724695758879914,1.9345554151276965,0.4943395906720641,0.7846347674381782,0.9118489671458433,2.9249899754827453,1.6610152758437675,2.7911510129915507,2.1657102557575936,2.8823434953090787,10.373491181781864,10.915088464214607,1.3676114252294997,1.5597024439577023,1.5801854427691477,1.5595197588523155,2.100662554353274,2.0841806599741206,2.345339908733819,2.34534262222059,2.3441447054136892,1.403107044543891,5.119927944119025,-0.7682214760565443,0.5549076942292261,1.0244025172501179,-1.523163535195519,-0.7005730361234412,-0.632325264944004,-0.6764394161121636
±èÇå°ï,0.632596636231048,0.6262861761916432,0.22942721376336858,0.5810420927974468,0.7619875516347034,0.5930919873026331,-0.2510976367050671,-0.20549431174322647,0.3855029072227462,1.9716170175939214,0.6410396785411832,0.8863338926051357,0.29984104125339334,0.005271268161110895,0.7160654364882105,-0.7225482052993476,2.1037658313436243,-1.0845468448419169,1.145459202497468,0.8755136277175519,0.43359277128799273,0.6562333031372921,9.648595302907339,9.852194258148577,0.7174764469930476,0.2047304243422036,0.41230469129214936,0.4927652388310337,-0.3919445340877436,0.16157854509779446,0.5516773150549116,0.5516776365176091,0.41823548866480637,-0.3694178393593538,0.7713635106323894,-0.668685598880262,0.22582769866479974,0.7772139621789552,1.1785030533507357,2.5647823775080587,2.4569529569810826,3.2832854724100504
±èÇö¼ö,1.435084781753716,1.449713694884245,1.6940265202295237,1.3173193206007896,1.612595374745343,2.616238009779049,-0.7152478136447366,0.7173390391527352,-0.4740779877334555,-0.6187844178294769,-0.9420947502447347,1.9064540331506692,1.2130133166712167,5.150028993405339,0.27261374485591766,-0.29744531555286596,0.7131961564462131,-0.8840700038256838,1.7519957593754674,1.858942446036488,1.7258074025589647,2.0078002055273054,11.77528972943772,11.77528972943772,0.9100745729249915,0.8621292478753295,0.932150268904758,0.9443718216260358,0.5122890450428681,0.8140518006549301,1.691176322580671,1.691173702652969,1.557930798915222,0.4485536695986756,0.2847917108460075,-0.8045833549205249,0.23407402588332993,0.9769014873449658,1.0213208684126847,-0.6152335048560413,-0.476269141185441,-0.6313662446917371
±èÇüÁØ,-1.5491680094087057,-1.5504265688740175,-1.2758554067712908,-1.2187466862773912,-1.4316852553348403,-1.1920368560589105,-0.7152478136447366,-0.6669109871912073,-0.842469799857542,-0.9888417657471053,0.3244127927839996,-1.1539063884859315,-1.2579234285770113,-0.6378234474944177,-1.0577413300409608,-1.37952539854391,-1.2733319505500884,-0.8840700038256838,-1.46264799207793,-1.5113500671537947,-1.1610550715570367,-1.4108690181650814,8.070906088787819,8.517193191416238,-1.2180416760500736,-0.5747567521327883,-0.854265217216282,-0.9569693734624809,-0.44874642558723377,-0.9795001527734835,-1.2111541563776616,-1.2111546235485129,-1.297489369607196,-0.1266478466867199,-0.8901028127687306,2.1265688449628213,-0.9018575484690519,-1.6832870441752381,0.8930759603747694,-1.1591421085150984,-1.1395767640467842,-0.8769847600145257
